忍阶等级,忍阶名称,升级需要声望,每日扣除声望,银币奖励,奥义奖励,单场胜利所得声望,斗技场失败系数,每日获得声望,当前天数,当前总奥义,Unnamed: 11,竞技场排名,每日声望奖励,Unnamed: 14,调试数值,Unnamed: 16
,,,,,,,,,,,,3918,3000,,,
,,,,,,,,,,,,3919,3000,,,
,,,,,,,,,,,,3920,3000,,,
,,,,,,,,,,,,3921,3000,,,
,,,,,,,,,,,,3922,3000,,,
,,,,,,,,,,,,3923,3000,,,
,,,,,,,,,,,,3924,3000,,,
,,,,,,,,,,,,3925,3000,,,
,,,,,,,,,,,,3926,3000,,,
,,,,,,,,,,,,3927,3000,,,
,,,,,,,,,,,,3928,3000,,,
,,,,,,,,,,,,3929,3000,,,
,,,,,,,,,,,,3930,3000,,,
,,,,,,,,,,,,3931,3000,,,
,,,,,,,,,,,,3932,3000,,,
,,,,,,,,,,,,3933,3000,,,
,,,,,,,,,,,,3934,3000,,,
,,,,,,,,,,,,3935,3000,,,
,,,,,,,,,,,,3936,3000,,,
,,,,,,,,,,,,3937,3000,,,
,,,,,,,,,,,,3938,3000,,,
,,,,,,,,,,,,3939,3000,,,
,,,,,,,,,,,,3940,3000,,,
,,,,,,,,,,,,3941,3000,,,
,,,,,,,,,,,,3942,3000,,,
,,,,,,,,,,,,3943,3000,,,
,,,,,,,,,,,,3944,3000,,,
,,,,,,,,,,,,3945,3000,,,
,,,,,,,,,,,,3946,3000,,,
,,,,,,,,,,,,3947,3000,,,
,,,,,,,,,,,,3948,3000,,,
,,,,,,,,,,,,3949,3000,,,
,,,,,,,,,,,,3950,3000,,,
,,,,,,,,,,,,3951,3000,,,
,,,,,,,,,,,,3952,3000,,,
,,,,,,,,,,,,3953,3000,,,
,,,,,,,,,,,,3954,3000,,,
,,,,,,,,,,,,3955,3000,,,
,,,,,,,,,,,,3956,3000,,,
,,,,,,,,,,,,3957,3000,,,
,,,,,,,,,,,,3958,3000,,,
,,,,,,,,,,,,3959,3000,,,
,,,,,,,,,,,,3960,3000,,,
,,,,,,,,,,,,3961,3000,,,
,,,,,,,,,,,,3962,3000,,,
,,,,,,,,,,,,3963,3000,,,
,,,,,,,,,,,,3964,3000,,,
,,,,,,,,,,,,3965,3000,,,
,,,,,,,,,,,,3966,3000,,,
,,,,,,,,,,,,3967,3000,,,
,,,,,,,,,,,,3968,3000,,,
,,,,,,,,,,,,3969,3000,,,
,,,,,,,,,,,,3970,3000,,,
,,,,,,,,,,,,3971,3000,,,
,,,,,,,,,,,,3972,3000,,,
,,,,,,,,,,,,3973,3000,,,
,,,,,,,,,,,,3974,3000,,,
,,,,,,,,,,,,3975,3000,,,
,,,,,,,,,,,,3976,3000,,,
,,,,,,,,,,,,3977,3000,,,
,,,,,,,,,,,,3978,3000,,,
,,,,,,,,,,,,3979,3000,,,
,,,,,,,,,,,,3980,3000,,,
,,,,,,,,,,,,3981,3000,,,
,,,,,,,,,,,,3982,3000,,,
,,,,,,,,,,,,3983,3000,,,
,,,,,,,,,,,,3984,3000,,,
,,,,,,,,,,,,3985,3000,,,
,,,,,,,,,,,,3986,3000,,,
,,,,,,,,,,,,3987,3000,,,
,,,,,,,,,,,,3988,3000,,,
,,,,,,,,,,,,3989,3000,,,
,,,,,,,,,,,,3990,3000,,,
,,,,,,,,,,,,3991,3000,,,
,,,,,,,,,,,,3992,3000,,,
,,,,,,,,,,,,3993,3000,,,
,,,,,,,,,,,,3994,3000,,,
,,,,,,,,,,,,3995,3000,,,
,,,,,,,,,,,,3996,3000,,,
,,,,,,,,,,,,3997,3000,,,
,,,,,,,,,,,,3998,3000,,,
,,,,,,,,,,,,3999,3000,,,
,,,,,,,,,,,,4000,3000,,,
,,,,,,,,,,,,4001,3000,,,
,,,,,,,,,,,,4002,3000,,,
,,,,,,,,,,,,4003,3000,,,
,,,,,,,,,,,,4004,3000,,,
,,,,,,,,,,,,4005,3000,,,
,,,,,,,,,,,,4006,3000,,,
,,,,,,,,,,,,4007,3000,,,
,,,,,,,,,,,,4008,3000,,,
,,,,,,,,,,,,4009,3000,,,
,,,,,,,,,,,,4010,3000,,,
,,,,,,,,,,,,4011,3000,,,
,,,,,,,,,,,,4012,3000,,,
,,,,,,,,,,,,4013,3000,,,
,,,,,,,,,,,,4014,3000,,,
,,,,,,,,,,,,4015,3000,,,
,,,,,,,,,,,,4016,3000,,,
,,,,,,,,,,,,4017,3000,,,
,,,,,,,,,,,,4018,3000,,,
,,,,,,,,,,,,4019,3000,,,
,,,,,,,,,,,,4020,3000,,,
,,,,,,,,,,,,4021,3000,,,
,,,,,,,,,,,,4022,3000,,,
,,,,,,,,,,,,4023,3000,,,
,,,,,,,,,,,,4024,3000,,,
,,,,,,,,,,,,4025,3000,,,
,,,,,,,,,,,,4026,3000,,,
,,,,,,,,,,,,4027,3000,,,
,,,,,,,,,,,,4028,3000,,,
,,,,,,,,,,,,4029,3000,,,
,,,,,,,,,,,,4030,3000,,,
,,,,,,,,,,,,4031,3000,,,
,,,,,,,,,,,,4032,3000,,,
,,,,,,,,,,,,4033,3000,,,
,,,,,,,,,,,,4034,3000,,,
,,,,,,,,,,,,4035,3000,,,
,,,,,,,,,,,,4036,3000,,,
,,,,,,,,,,,,4037,3000,,,
,,,,,,,,,,,,4038,3000,,,
,,,,,,,,,,,,4039,3000,,,
,,,,,,,,,,,,4040,3000,,,
,,,,,,,,,,,,4041,3000,,,
,,,,,,,,,,,,4042,3000,,,
,,,,,,,,,,,,4043,3000,,,
,,,,,,,,,,,,4044,3000,,,
,,,,,,,,,,,,4045,3000,,,
,,,,,,,,,,,,4046,3000,,,
,,,,,,,,,,,,4047,3000,,,
,,,,,,,,,,,,4048,3000,,,
,,,,,,,,,,,,4049,3000,,,
,,,,,,,,,,,,4050,3000,,,
,,,,,,,,,,,,4051,3000,,,
,,,,,,,,,,,,4052,3000,,,
,,,,,,,,,,,,4053,3000,,,
,,,,,,,,,,,,4054,3000,,,
,,,,,,,,,,,,4055,3000,,,
,,,,,,,,,,,,4056,3000,,,
,,,,,,,,,,,,4057,3000,,,
,,,,,,,,,,,,4058,3000,,,
,,,,,,,,,,,,4059,3000,,,
,,,,,,,,,,,,4060,3000,,,
,,,,,,,,,,,,4061,3000,,,
,,,,,,,,,,,,4062,3000,,,
,,,,,,,,,,,,4063,3000,,,
,,,,,,,,,,,,4064,3000,,,
,,,,,,,,,,,,4065,3000,,,
,,,,,,,,,,,,4066,3000,,,
,,,,,,,,,,,,4067,3000,,,
,,,,,,,,,,,,4068,3000,,,
,,,,,,,,,,,,4069,3000,,,
,,,,,,,,,,,,4070,3000,,,
,,,,,,,,,,,,4071,3000,,,
,,,,,,,,,,,,4072,3000,,,
,,,,,,,,,,,,4073,3000,,,
,,,,,,,,,,,,4074,3000,,,
,,,,,,,,,,,,4075,3000,,,
,,,,,,,,,,,,4076,3000,,,
,,,,,,,,,,,,4077,3000,,,
,,,,,,,,,,,,4078,3000,,,
,,,,,,,,,,,,4079,3000,,,
,,,,,,,,,,,,4080,3000,,,
,,,,,,,,,,,,4081,3000,,,
,,,,,,,,,,,,4082,3000,,,
,,,,,,,,,,,,4083,3000,,,
,,,,,,,,,,,,4084,3000,,,
,,,,,,,,,,,,4085,3000,,,
,,,,,,,,,,,,4086,3000,,,
,,,,,,,,,,,,4087,3000,,,
,,,,,,,,,,,,4088,3000,,,
,,,,,,,,,,,,4089,3000,,,
,,,,,,,,,,,,4090,3000,,,
,,,,,,,,,,,,4091,3000,,,
,,,,,,,,,,,,4092,3000,,,
,,,,,,,,,,,,4093,3000,,,
,,,,,,,,,,,,4094,3000,,,
,,,,,,,,,,,,4095,3000,,,
,,,,,,,,,,,,4096,3000,,,
,,,,,,,,,,,,4097,3000,,,
,,,,,,,,,,,,4098,3000,,,
,,,,,,,,,,,,4099,3000,,,
,,,,,,,,,,,,4100,3000,,,
,,,,,,,,,,,,4101,3000,,,
,,,,,,,,,,,,4102,3000,,,
,,,,,,,,,,,,4103,3000,,,
,,,,,,,,,,,,4104,3000,,,
,,,,,,,,,,,,4105,3000,,,
,,,,,,,,,,,,4106,3000,,,
,,,,,,,,,,,,4107,3000,,,
,,,,,,,,,,,,4108,3000,,,
,,,,,,,,,,,,4109,3000,,,
,,,,,,,,,,,,4110,3000,,,
,,,,,,,,,,,,4111,3000,,,
,,,,,,,,,,,,4112,3000,,,
,,,,,,,,,,,,4113,3000,,,
,,,,,,,,,,,,4114,3000,,,
,,,,,,,,,,,,4115,3000,,,
,,,,,,,,,,,,4116,3000,,,
,,,,,,,,,,,,4117,3000,,,
,,,,,,,,,,,,4118,3000,,,
,,,,,,,,,,,,4119,3000,,,
,,,,,,,,,,,,4120,3000,,,
,,,,,,,,,,,,4121,3000,,,
,,,,,,,,,,,,4122,3000,,,
,,,,,,,,,,,,4123,3000,,,
,,,,,,,,,,,,4124,3000,,,
,,,,,,,,,,,,4125,3000,,,
,,,,,,,,,,,,4126,3000,,,
,,,,,,,,,,,,4127,3000,,,
,,,,,,,,,,,,4128,3000,,,
,,,,,,,,,,,,4129,3000,,,
,,,,,,,,,,,,4130,3000,,,
,,,,,,,,,,,,4131,3000,,,
,,,,,,,,,,,,4132,3000,,,
,,,,,,,,,,,,4133,3000,,,
,,,,,,,,,,,,4134,3000,,,
,,,,,,,,,,,,4135,3000,,,
,,,,,,,,,,,,4136,3000,,,
,,,,,,,,,,,,4137,3000,,,
,,,,,,,,,,,,4138,3000,,,
,,,,,,,,,,,,4139,3000,,,
,,,,,,,,,,,,4140,3000,,,
,,,,,,,,,,,,4141,3000,,,
,,,,,,,,,,,,4142,3000,,,
,,,,,,,,,,,,4143,3000,,,
,,,,,,,,,,,,4144,3000,,,
,,,,,,,,,,,,4145,3000,,,
,,,,,,,,,,,,4146,3000,,,
,,,,,,,,,,,,4147,3000,,,
,,,,,,,,,,,,4148,3000,,,
,,,,,,,,,,,,4149,3000,,,
,,,,,,,,,,,,4150,3000,,,
,,,,,,,,,,,,4151,3000,,,
,,,,,,,,,,,,4152,3000,,,
,,,,,,,,,,,,4153,3000,,,
,,,,,,,,,,,,4154,3000,,,
,,,,,,,,,,,,4155,3000,,,
,,,,,,,,,,,,4156,3000,,,
,,,,,,,,,,,,4157,3000,,,
,,,,,,,,,,,,4158,3000,,,
,,,,,,,,,,,,4159,3000,,,
,,,,,,,,,,,,4160,3000,,,
,,,,,,,,,,,,4161,3000,,,
,,,,,,,,,,,,4162,3000,,,
,,,,,,,,,,,,4163,3000,,,
,,,,,,,,,,,,4164,3000,,,
,,,,,,,,,,,,4165,3000,,,
,,,,,,,,,,,,4166,3000,,,
,,,,,,,,,,,,4167,3000,,,
,,,,,,,,,,,,4168,3000,,,
,,,,,,,,,,,,4169,3000,,,
,,,,,,,,,,,,4170,3000,,,
,,,,,,,,,,,,4171,3000,,,
,,,,,,,,,,,,4172,3000,,,
,,,,,,,,,,,,4173,3000,,,
,,,,,,,,,,,,4174,3000,,,
,,,,,,,,,,,,4175,3000,,,
,,,,,,,,,,,,4176,3000,,,
,,,,,,,,,,,,4177,3000,,,
,,,,,,,,,,,,4178,3000,,,
,,,,,,,,,,,,4179,3000,,,
,,,,,,,,,,,,4180,3000,,,
,,,,,,,,,,,,4181,3000,,,
,,,,,,,,,,,,4182,3000,,,
,,,,,,,,,,,,4183,3000,,,
,,,,,,,,,,,,4184,3000,,,
,,,,,,,,,,,,4185,3000,,,
,,,,,,,,,,,,4186,3000,,,
,,,,,,,,,,,,4187,3000,,,
,,,,,,,,,,,,4188,3000,,,
,,,,,,,,,,,,4189,3000,,,
,,,,,,,,,,,,4190,3000,,,
,,,,,,,,,,,,4191,3000,,,
,,,,,,,,,,,,4192,3000,,,
,,,,,,,,,,,,4193,3000,,,
,,,,,,,,,,,,4194,3000,,,
,,,,,,,,,,,,4195,3000,,,
,,,,,,,,,,,,4196,3000,,,
,,,,,,,,,,,,4197,3000,,,
,,,,,,,,,,,,4198,3000,,,
,,,,,,,,,,,,4199,3000,,,
,,,,,,,,,,,,4200,3000,,,
,,,,,,,,,,,,4201,3000,,,
,,,,,,,,,,,,4202,3000,,,
,,,,,,,,,,,,4203,3000,,,
,,,,,,,,,,,,4204,3000,,,
,,,,,,,,,,,,4205,3000,,,
,,,,,,,,,,,,4206,3000,,,
,,,,,,,,,,,,4207,3000,,,
,,,,,,,,,,,,4208,3000,,,
,,,,,,,,,,,,4209,3000,,,
,,,,,,,,,,,,4210,3000,,,
,,,,,,,,,,,,4211,3000,,,
,,,,,,,,,,,,4212,3000,,,
,,,,,,,,,,,,4213,3000,,,
,,,,,,,,,,,,4214,3000,,,
,,,,,,,,,,,,4215,3000,,,
,,,,,,,,,,,,4216,3000,,,
,,,,,,,,,,,,4217,3000,,,
,,,,,,,,,,,,4218,3000,,,
,,,,,,,,,,,,4219,3000,,,
,,,,,,,,,,,,4220,3000,,,
,,,,,,,,,,,,4221,3000,,,
,,,,,,,,,,,,4222,3000,,,
,,,,,,,,,,,,4223,3000,,,
,,,,,,,,,,,,4224,3000,,,
,,,,,,,,,,,,4225,3000,,,
,,,,,,,,,,,,4226,3000,,,
,,,,,,,,,,,,4227,3000,,,
,,,,,,,,,,,,4228,3000,,,
,,,,,,,,,,,,4229,3000,,,
,,,,,,,,,,,,4230,3000,,,
,,,,,,,,,,,,4231,3000,,,
,,,,,,,,,,,,4232,3000,,,
,,,,,,,,,,,,4233,3000,,,
,,,,,,,,,,,,4234,3000,,,
,,,,,,,,,,,,4235,3000,,,
,,,,,,,,,,,,4236,3000,,,
,,,,,,,,,,,,4237,3000,,,
,,,,,,,,,,,,4238,3000,,,
,,,,,,,,,,,,4239,3000,,,
,,,,,,,,,,,,4240,3000,,,
,,,,,,,,,,,,4241,3000,,,
,,,,,,,,,,,,4242,3000,,,
,,,,,,,,,,,,4243,3000,,,
,,,,,,,,,,,,4244,3000,,,
,,,,,,,,,,,,4245,3000,,,
,,,,,,,,,,,,4246,3000,,,
,,,,,,,,,,,,4247,3000,,,
,,,,,,,,,,,,4248,3000,,,
,,,,,,,,,,,,4249,3000,,,
,,,,,,,,,,,,4250,3000,,,
,,,,,,,,,,,,4251,3000,,,
,,,,,,,,,,,,4252,3000,,,
,,,,,,,,,,,,4253,3000,,,
,,,,,,,,,,,,4254,3000,,,
,,,,,,,,,,,,4255,3000,,,
,,,,,,,,,,,,4256,3000,,,
,,,,,,,,,,,,4257,3000,,,
,,,,,,,,,,,,4258,3000,,,
,,,,,,,,,,,,4259,3000,,,
,,,,,,,,,,,,4260,3000,,,
,,,,,,,,,,,,4261,3000,,,
,,,,,,,,,,,,4262,3000,,,
,,,,,,,,,,,,4263,3000,,,
,,,,,,,,,,,,4264,3000,,,
,,,,,,,,,,,,4265,3000,,,
,,,,,,,,,,,,4266,3000,,,
,,,,,,,,,,,,4267,3000,,,
,,,,,,,,,,,,4268,3000,,,
,,,,,,,,,,,,4269,3000,,,
,,,,,,,,,,,,4270,3000,,,
,,,,,,,,,,,,4271,3000,,,
,,,,,,,,,,,,4272,3000,,,
,,,,,,,,,,,,4273,3000,,,
,,,,,,,,,,,,4274,3000,,,
,,,,,,,,,,,,4275,3000,,,
,,,,,,,,,,,,4276,3000,,,
,,,,,,,,,,,,4277,3000,,,
,,,,,,,,,,,,4278,3000,,,
,,,,,,,,,,,,4279,3000,,,
,,,,,,,,,,,,4280,3000,,,
,,,,,,,,,,,,4281,3000,,,
,,,,,,,,,,,,4282,3000,,,
,,,,,,,,,,,,4283,3000,,,
,,,,,,,,,,,,4284,3000,,,
,,,,,,,,,,,,4285,3000,,,
,,,,,,,,,,,,4286,3000,,,
,,,,,,,,,,,,4287,3000,,,
,,,,,,,,,,,,4288,3000,,,
,,,,,,,,,,,,4289,3000,,,
,,,,,,,,,,,,4290,3000,,,
,,,,,,,,,,,,4291,3000,,,
,,,,,,,,,,,,4292,3000,,,
,,,,,,,,,,,,4293,3000,,,
,,,,,,,,,,,,4294,3000,,,
,,,,,,,,,,,,4295,3000,,,
,,,,,,,,,,,,4296,3000,,,
,,,,,,,,,,,,4297,3000,,,
,,,,,,,,,,,,4298,3000,,,
,,,,,,,,,,,,4299,3000,,,
,,,,,,,,,,,,4300,3000,,,
,,,,,,,,,,,,4301,3000,,,
,,,,,,,,,,,,4302,3000,,,
,,,,,,,,,,,,4303,3000,,,
,,,,,,,,,,,,4304,3000,,,
,,,,,,,,,,,,4305,3000,,,
,,,,,,,,,,,,4306,3000,,,
,,,,,,,,,,,,4307,3000,,,
,,,,,,,,,,,,4308,3000,,,
,,,,,,,,,,,,4309,3000,,,
,,,,,,,,,,,,4310,3000,,,
,,,,,,,,,,,,4311,3000,,,
,,,,,,,,,,,,4312,3000,,,
,,,,,,,,,,,,4313,3000,,,
,,,,,,,,,,,,4314,3000,,,
,,,,,,,,,,,,4315,3000,,,
,,,,,,,,,,,,4316,3000,,,
,,,,,,,,,,,,4317,3000,,,
,,,,,,,,,,,,4318,3000,,,
,,,,,,,,,,,,4319,3000,,,
,,,,,,,,,,,,4320,3000,,,
,,,,,,,,,,,,4321,3000,,,
,,,,,,,,,,,,4322,3000,,,
,,,,,,,,,,,,4323,3000,,,
,,,,,,,,,,,,4324,3000,,,
,,,,,,,,,,,,4325,3000,,,
,,,,,,,,,,,,4326,3000,,,
,,,,,,,,,,,,4327,3000,,,
,,,,,,,,,,,,4328,3000,,,
,,,,,,,,,,,,4329,3000,,,
,,,,,,,,,,,,4330,3000,,,
,,,,,,,,,,,,4331,3000,,,
,,,,,,,,,,,,4332,3000,,,
,,,,,,,,,,,,4333,3000,,,
,,,,,,,,,,,,4334,3000,,,
,,,,,,,,,,,,4335,3000,,,
,,,,,,,,,,,,4336,3000,,,
,,,,,,,,,,,,4337,3000,,,
,,,,,,,,,,,,4338,3000,,,
,,,,,,,,,,,,4339,3000,,,
,,,,,,,,,,,,4340,3000,,,
,,,,,,,,,,,,4341,3000,,,
,,,,,,,,,,,,4342,3000,,,
,,,,,,,,,,,,4343,3000,,,
,,,,,,,,,,,,4344,3000,,,
,,,,,,,,,,,,4345,3000,,,
,,,,,,,,,,,,4346,3000,,,
,,,,,,,,,,,,4347,3000,,,
,,,,,,,,,,,,4348,3000,,,
,,,,,,,,,,,,4349,3000,,,
,,,,,,,,,,,,4350,3000,,,
,,,,,,,,,,,,4351,3000,,,
,,,,,,,,,,,,4352,3000,,,
,,,,,,,,,,,,4353,3000,,,
,,,,,,,,,,,,4354,3000,,,
,,,,,,,,,,,,4355,3000,,,
,,,,,,,,,,,,4356,3000,,,
,,,,,,,,,,,,4357,3000,,,
,,,,,,,,,,,,4358,3000,,,
,,,,,,,,,,,,4359,3000,,,
,,,,,,,,,,,,4360,3000,,,
,,,,,,,,,,,,4361,3000,,,
,,,,,,,,,,,,4362,3000,,,
,,,,,,,,,,,,4363,3000,,,
,,,,,,,,,,,,4364,3000,,,
,,,,,,,,,,,,4365,3000,,,
,,,,,,,,,,,,4366,3000,,,
,,,,,,,,,,,,4367,3000,,,
,,,,,,,,,,,,4368,3000,,,
,,,,,,,,,,,,4369,3000,,,
,,,,,,,,,,,,4370,3000,,,
,,,,,,,,,,,,4371,3000,,,
,,,,,,,,,,,,4372,3000,,,
,,,,,,,,,,,,4373,3000,,,
,,,,,,,,,,,,4374,3000,,,
,,,,,,,,,,,,4375,3000,,,
,,,,,,,,,,,,4376,3000,,,
,,,,,,,,,,,,4377,3000,,,
,,,,,,,,,,,,4378,3000,,,
,,,,,,,,,,,,4379,3000,,,
,,,,,,,,,,,,4380,3000,,,
,,,,,,,,,,,,4381,3000,,,
,,,,,,,,,,,,4382,3000,,,
,,,,,,,,,,,,4383,3000,,,
,,,,,,,,,,,,4384,3000,,,
,,,,,,,,,,,,4385,3000,,,
,,,,,,,,,,,,4386,3000,,,
,,,,,,,,,,,,4387,3000,,,
,,,,,,,,,,,,4388,3000,,,
,,,,,,,,,,,,4389,3000,,,
,,,,,,,,,,,,4390,3000,,,
,,,,,,,,,,,,4391,3000,,,
,,,,,,,,,,,,4392,3000,,,
,,,,,,,,,,,,4393,3000,,,
,,,,,,,,,,,,4394,3000,,,
,,,,,,,,,,,,4395,3000,,,
,,,,,,,,,,,,4396,3000,,,
,,,,,,,,,,,,4397,3000,,,
,,,,,,,,,,,,4398,3000,,,
,,,,,,,,,,,,4399,3000,,,
,,,,,,,,,,,,4400,3000,,,
,,,,,,,,,,,,4401,3000,,,
,,,,,,,,,,,,4402,3000,,,
,,,,,,,,,,,,4403,3000,,,
,,,,,,,,,,,,4404,3000,,,
,,,,,,,,,,,,4405,3000,,,
,,,,,,,,,,,,4406,3000,,,
,,,,,,,,,,,,4407,3000,,,
,,,,,,,,,,,,4408,3000,,,
,,,,,,,,,,,,4409,3000,,,
,,,,,,,,,,,,4410,3000,,,
,,,,,,,,,,,,4411,3000,,,
,,,,,,,,,,,,4412,3000,,,
,,,,,,,,,,,,4413,3000,,,
,,,,,,,,,,,,4414,3000,,,
,,,,,,,,,,,,4415,3000,,,
,,,,,,,,,,,,4416,3000,,,
,,,,,,,,,,,,4417,3000,,,
,,,,,,,,,,,,4418,3000,,,
,,,,,,,,,,,,4419,3000,,,
,,,,,,,,,,,,4420,3000,,,
,,,,,,,,,,,,4421,3000,,,
,,,,,,,,,,,,4422,3000,,,
,,,,,,,,,,,,4423,3000,,,
,,,,,,,,,,,,4424,3000,,,
,,,,,,,,,,,,4425,3000,,,
,,,,,,,,,,,,4426,3000,,,
,,,,,,,,,,,,4427,3000,,,
,,,,,,,,,,,,4428,3000,,,
,,,,,,,,,,,,4429,3000,,,
,,,,,,,,,,,,4430,3000,,,
,,,,,,,,,,,,4431,3000,,,
,,,,,,,,,,,,4432,3000,,,
,,,,,,,,,,,,4433,3000,,,
,,,,,,,,,,,,4434,3000,,,
,,,,,,,,,,,,4435,3000,,,
,,,,,,,,,,,,4436,3000,,,
,,,,,,,,,,,,4437,3000,,,
,,,,,,,,,,,,4438,3000,,,
,,,,,,,,,,,,4439,3000,,,
,,,,,,,,,,,,4440,3000,,,
,,,,,,,,,,,,4441,3000,,,
,,,,,,,,,,,,4442,3000,,,
,,,,,,,,,,,,4443,3000,,,
,,,,,,,,,,,,4444,3000,,,
,,,,,,,,,,,,4445,3000,,,
,,,,,,,,,,,,4446,3000,,,
,,,,,,,,,,,,4447,3000,,,
,,,,,,,,,,,,4448,3000,,,
,,,,,,,,,,,,4449,3000,,,
,,,,,,,,,,,,4450,3000,,,
,,,,,,,,,,,,4451,3000,,,
,,,,,,,,,,,,4452,3000,,,
,,,,,,,,,,,,4453,3000,,,
,,,,,,,,,,,,4454,3000,,,
,,,,,,,,,,,,4455,3000,,,
,,,,,,,,,,,,4456,3000,,,
,,,,,,,,,,,,4457,3000,,,
,,,,,,,,,,,,4458,3000,,,
,,,,,,,,,,,,4459,3000,,,
,,,,,,,,,,,,4460,3000,,,
,,,,,,,,,,,,4461,3000,,,
,,,,,,,,,,,,4462,3000,,,
,,,,,,,,,,,,4463,3000,,,
,,,,,,,,,,,,4464,3000,,,
,,,,,,,,,,,,4465,3000,,,
,,,,,,,,,,,,4466,3000,,,
,,,,,,,,,,,,4467,3000,,,
,,,,,,,,,,,,4468,3000,,,
,,,,,,,,,,,,4469,3000,,,
,,,,,,,,,,,,4470,3000,,,
,,,,,,,,,,,,4471,3000,,,
,,,,,,,,,,,,4472,3000,,,
,,,,,,,,,,,,4473,3000,,,
,,,,,,,,,,,,4474,3000,,,
,,,,,,,,,,,,4475,3000,,,
,,,,,,,,,,,,4476,3000,,,
,,,,,,,,,,,,4477,3000,,,
,,,,,,,,,,,,4478,3000,,,
,,,,,,,,,,,,4479,3000,,,
,,,,,,,,,,,,4480,3000,,,
,,,,,,,,,,,,4481,3000,,,
,,,,,,,,,,,,4482,3000,,,
,,,,,,,,,,,,4483,3000,,,
,,,,,,,,,,,,4484,3000,,,
,,,,,,,,,,,,4485,3000,,,
,,,,,,,,,,,,4486,3000,,,
,,,,,,,,,,,,4487,3000,,,
,,,,,,,,,,,,4488,3000,,,
,,,,,,,,,,,,4489,3000,,,
,,,,,,,,,,,,4490,3000,,,
,,,,,,,,,,,,4491,3000,,,
,,,,,,,,,,,,4492,3000,,,
,,,,,,,,,,,,4493,3000,,,
,,,,,,,,,,,,4494,3000,,,
,,,,,,,,,,,,4495,3000,,,
,,,,,,,,,,,,4496,3000,,,
,,,,,,,,,,,,4497,3000,,,
,,,,,,,,,,,,4498,3000,,,
,,,,,,,,,,,,4499,3000,,,
,,,,,,,,,,,,4500,3000,,,
,,,,,,,,,,,,4501,3000,,,
,,,,,,,,,,,,4502,3000,,,
,,,,,,,,,,,,4503,3000,,,
,,,,,,,,,,,,4504,3000,,,
,,,,,,,,,,,,4505,3000,,,
,,,,,,,,,,,,4506,3000,,,
,,,,,,,,,,,,4507,3000,,,
,,,,,,,,,,,,4508,3000,,,
,,,,,,,,,,,,4509,3000,,,
,,,,,,,,,,,,4510,3000,,,
,,,,,,,,,,,,4511,3000,,,
,,,,,,,,,,,,4512,3000,,,
,,,,,,,,,,,,4513,3000,,,
,,,,,,,,,,,,4514,3000,,,
,,,,,,,,,,,,4515,3000,,,
,,,,,,,,,,,,4516,3000,,,
,,,,,,,,,,,,4517,3000,,,
,,,,,,,,,,,,4518,3000,,,
,,,,,,,,,,,,4519,3000,,,
,,,,,,,,,,,,4520,3000,,,
,,,,,,,,,,,,4521,3000,,,
,,,,,,,,,,,,4522,3000,,,
,,,,,,,,,,,,4523,3000,,,
,,,,,,,,,,,,4524,3000,,,
,,,,,,,,,,,,4525,3000,,,
,,,,,,,,,,,,4526,3000,,,
,,,,,,,,,,,,4527,3000,,,
,,,,,,,,,,,,4528,3000,,,
,,,,,,,,,,,,4529,3000,,,
,,,,,,,,,,,,4530,3000,,,
,,,,,,,,,,,,4531,3000,,,
,,,,,,,,,,,,4532,3000,,,
,,,,,,,,,,,,4533,3000,,,
,,,,,,,,,,,,4534,3000,,,
,,,,,,,,,,,,4535,3000,,,
,,,,,,,,,,,,4536,3000,,,
,,,,,,,,,,,,4537,3000,,,
,,,,,,,,,,,,4538,3000,,,
,,,,,,,,,,,,4539,3000,,,
,,,,,,,,,,,,4540,3000,,,
,,,,,,,,,,,,4541,3000,,,
,,,,,,,,,,,,4542,3000,,,
,,,,,,,,,,,,4543,3000,,,
,,,,,,,,,,,,4544,3000,,,
,,,,,,,,,,,,4545,3000,,,
,,,,,,,,,,,,4546,3000,,,
,,,,,,,,,,,,4547,3000,,,
,,,,,,,,,,,,4548,3000,,,
,,,,,,,,,,,,4549,3000,,,
,,,,,,,,,,,,4550,3000,,,
,,,,,,,,,,,,4551,3000,,,
,,,,,,,,,,,,4552,3000,,,
,,,,,,,,,,,,4553,3000,,,
,,,,,,,,,,,,4554,3000,,,
,,,,,,,,,,,,4555,3000,,,
,,,,,,,,,,,,4556,3000,,,
,,,,,,,,,,,,4557,3000,,,
,,,,,,,,,,,,4558,3000,,,
,,,,,,,,,,,,4559,3000,,,
,,,,,,,,,,,,4560,3000,,,
,,,,,,,,,,,,4561,3000,,,
,,,,,,,,,,,,4562,3000,,,
,,,,,,,,,,,,4563,3000,,,
,,,,,,,,,,,,4564,3000,,,
,,,,,,,,,,,,4565,3000,,,
,,,,,,,,,,,,4566,3000,,,
,,,,,,,,,,,,4567,3000,,,
,,,,,,,,,,,,4568,3000,,,
,,,,,,,,,,,,4569,3000,,,
,,,,,,,,,,,,4570,3000,,,
,,,,,,,,,,,,4571,3000,,,
,,,,,,,,,,,,4572,3000,,,
,,,,,,,,,,,,4573,3000,,,
,,,,,,,,,,,,4574,3000,,,
,,,,,,,,,,,,4575,3000,,,
,,,,,,,,,,,,4576,3000,,,
,,,,,,,,,,,,4577,3000,,,
